,tweet_id,airline_sentiment,airline,name,text,tweet_coord,tweet_created,tweet_location,negativereason
7992,568897013997289000,neutral,Delta,VegasKingpin,=@jetblue when will you release November flights for flight Booking Problems?,,42055.5948148148,,late_flight
7993,568896227917451000,negative,Delta,noplasticshower,".@JetBlue Ah grasshopper, your twitterz kung fu no good.  Hire geeks. http://t.co/8MWItRi9kF",,42055.5926388889,planet earth,flight_attendant_complaints
7994,568895587900207000,negative,Delta,JNH_61,@JetBlue Did you discontinue nonstop service from SJC to BOS? Can't find 471 or 472 anywhere,,42055.5908796296,SJ-BOS-SJ,flight_attendant_complaints
7995,568894423507058000,negative,Delta,NicoleMarieNoel,@JetBlue Noooo!! Why is our previously direct flight from FLL&gt;SFO diverted to LAS? Now arriving almost 2 hrs Late Flightr. 👎,,42055.587662037,Bad Wolf Bay,late_flight
7996,568894248457646000,negative,Delta,noplasticshower,Well lets see.  You could pay for my Negroni with bitcoin. @JetBlue,,42055.5871875,planet earth,flight_attendant_complaints
7997,568894231651098000,neutral,Delta,pveganmama,@JetBlue do you know when the schedule for dec 2015 will be released?,,42055.5871412037,Oregon,flight_attendant_complaints
7998,568894021688434000,neutral,Delta,mkboston13,=@jetblue do you have direct flights to and from BOS to ST Lucia Or Antigua?,,42055.5865509259,shopping. anywhere  ,late_flight
7999,568891974687830000,positive,Delta,_stephanieejayy,@JetBlue okay thanks. Hope to be flying with you guys soon!,,42055.5809027778,,Cant Decide
8000,568891233386561000,neutral,Delta,_stephanieejayy,=@jetblue do you have Any afternoon flights going from BQN to JFK? I only seem to find early morning flights.,,42055.578865740696,,late_flight
8001,568889828588331000,neutral,Delta,KatieKane84,@JetBlue I'm flying your airline just out of #LGA 😷,,42055.5749884259,brooklyn ,late_flight
8002,568888413308391000,positive,Delta,GuidanceGirlEm,@JetBlue he loved the #natural #beefjerky snacks😉,,42055.5710763889,"New York, New York",Cant Decide
8003,568888167681695000,positive,Delta,ErinGambo,@JetBlue thanks for your reply. It was flight 1572.,,42055.5704050926,"New York, NY",Cant Decide
8004,568885004610240000,positive,Delta,alixpeabody,@JetBlue who is he I must send a note!!! Too good for words!,,42055.5616782407,"San Francisco, CA",Cant Decide
8005,568884379600224000,neutral,Delta,alixpeabody,"@jetblue captain ""takes as lot of muscles to frown but JUST A FEW TO SMILE. Y'all ready to go flyin?"" I mean... Now I am!",,42055.5599537037,"San Francisco, CA",cancel_flight
8006,568883264791785000,negative,Delta,Cav3rnicula,@JetBlue can't seem to DM you guys.. JDHADP,,42055.556875,"Bay Area, CA.",flight_attendant_complaints
8007,568882606634369000,positive,Delta,AroundTownGabby,@JetBlue - loving Capt Joe on our flight from BOS to SFO #633. This should be fun!,,42055.5550578704,"Suburb of Boston, MA",Cant Decide
8008,568881791156822000,negative,Delta,dwhitchcock,@JetBlue Two delays.  A little proactive communication goes a long way. #howhardcanthatreallybe?,,42055.5528009259,Tampa FL & Hendersonville NC,flight_attendant_complaints
8009,568879791648088000,negative,Delta,mhoffma8,@JetBlue - worst view for an athlete; watching your team from the front seat of the chase van #nogearnotraining,,42055.5472916667,,flight_attendant_complaints
8010,568877772828880000,positive,Delta,OneikaTraveller,=@jetblue it was fabulous!Very pleased.,,42055.541712963,"Hong Kong, SAR",Cant Decide
8011,568876769455054000,neutral,Delta,MomEsq10,@JetBlue I'll take 3 round trip tickets to the closest warmest place please! #negativedegrees #buffalo #snowwillnevermelt,,42055.538946759305,"Buffalo, New York",flight_attendant_complaints
8012,568876711300997000,neutral,Delta,heykaradoyle,@JetBlue you know it!!,,42055.5387847222,New York-Florida,flight_attendant_complaints
8013,568875992128729000,neutral,Delta,RogerSaintange,=@jetblue @hanneslohmann cool,,42055.5368055556,,cancel_flight
8014,568875212202078000,positive,Delta,narryyhemmings,@JetBlue u the real MVP http://t.co/jWL26G6lRw,,42055.534652777795,Boston,Cant Decide
8015,568872365146251000,positive,Delta,mariobonifacio,@JetBlue No worries. Time flew in the terminal and now we're taking off. Thanks again!,,42055.5267939815,New York,Cant Decide
8016,568871330495406000,positive,Delta,yaffasolin,"=@jetblue messaged you, Thanks",,42055.5239351852,New York,Cant Decide
8017,568870342443184000,neutral,Delta,Cav3rnicula,=@jetblue will I be compensated for delays Or Cancelled Flightlation?,,42055.5212152778,"Bay Area, CA.",booking_problems
8018,568864286266814000,positive,Delta,KaylaRose__,@JetBlue I will. Thank you!,,42055.5045023148,,Cant Decide
8019,568862787193081000,neutral,Delta,moneyries,=@jetblue dang. Pandora? does it look like it May get pushed back more Or is this likely it?,,42055.5003703704,"Brooklyn, NY",cancel_flight
8020,568862241497305000,negative,Delta,JefferyAArnold,"@JetBlue poor storm customer service, 1hr takeoff delay waiting for the snack cart, rude steward (no names) and I love you guys. #TrueBlue",,42055.4988541667,"Hoboken,NJ",customer_service_issue
8021,568862134966345000,neutral,Delta,southxnortheast,@JetBlue saving my sanity. Leaving it behind for sunshine. #escape #FL #bliss #travel #InDenial #WhatFrozenPipes http://t.co/6TtzEJV3hY,,42055.4985648148,key west to bar harbor,cancel_flight
8022,568861835568369000,negative,Delta,Cav3rnicula,"@JetBlue before departure, while people who are delayed get up to $200 to compensate their time..",,42055.4977430556,"Bay Area, CA.",flight_attendant_complaints
8023,568861309384728000,negative,Delta,KaylaRose__,"@JetBlue No, it is one I'm trying to make, but it is probably too Late Flight. I did not see an email that I could call. Pittsburgh International.",,42055.496284722205,,late_flight
8024,568861149053231000,neutral,Delta,HowDoesItSound,@JetBlue I have more flights that I'd love to redeem for some points but they're a little over a year old. Is there a historical limit?,,42055.495844907404,"Brooklyn, NY",late_flight
8025,568861022343307000,negative,Delta,JSHKODNIK,@JetBlue has the worst customer service out of any airline company. #dontflythem,,42055.4954976852,"Buffalo, New York, Florida",customer_service_issue
8026,568860520796725000,negative,Delta,moneyries,@JetBlue what's up with the random delay on flight 1729? Any chance of it being a false alarm?,,42055.4941087963,"Brooklyn, NY",late_flight
8027,568858899438178000,negative,Delta,Cav3rnicula,"@JetBlue I lost a day at the airport and off my trip, I should be compensated for the inconvenience!!!!!",,42055.4896412037,"Bay Area, CA.",late_flight
8028,568857976733376000,positive,Delta,HowDoesItSound,@JetBlue Thanks for the reminder of a few older flights I'd taken and the easy access to add points to my new JB account! Awesome service.,,42055.4870949074,"Brooklyn, NY",Cant Decide
8029,568855090930429000,neutral,Delta,lexinieds,=@jetblue can I switch my seat for my trip on Sunday?,"[37.40321679, -121.96988433]",42055.4791319444,NYC,bad_flight
8030,568854763057475000,positive,Delta,spark911uk,@JetBlue @AmericanAir ah ha! I misread the end date as being 2014 not 2015. Thanks for clarifying :),"[0.0, 0.0]",42055.4782175926,New York City,Cant Decide
8031,568853588858023000,negative,Delta,islandershf,=@jetblue What is the reason for the delay,,42055.4749884259,,cancel_flight
8032,568853321659736000,neutral,Delta,spark911uk,=@jetblue where do I add my AA loyalty number to my jetblue reservation?,"[0.0, 0.0]",42055.4742476852,New York City,booking_problems
8033,568851381769134000,positive,Delta,JPopsie,@JetBlue I'll see you on board again soon!,,42055.4688888889,Global,Cant Decide
8034,568850938796118000,neutral,Delta,islandershf,@JetBlue is flt 1202 delayed?,,42055.4676736111,,flight_attendant_complaints
8035,568850770331721000,neutral,Delta,SMHillman,@JetBlue #AfterAll indeed! https://t.co/swWhYhEn76 #LoveSongFriday #Cheesy #80sweresomuchfun #BrandLoveAffair,,42055.4672106481,"New York, NY",flight_attendant_complaints
8036,568849719625158000,positive,Delta,JPopsie,=@jetblue heading to Buffalo... Trading the cold in Boston for colder in Buffalo... maybe the Caribbean next time?,,42055.4643055556,Global,Cant Decide
8037,568848952768000000,neutral,Delta,Wibbitz,@JetBlue and @WSJ team up offering in-flight access to journal content http://t.co/PTsbkA4cDJ,,42055.4621875,"New York, Tel Aviv",flight_attendant_complaints
8038,568846033997803000,positive,Delta,SMHillman,@JetBlue Of course U know I would like 2 lay you down in a #BedofRoses as long as they're #mint colored! https://t.co/3QYEzHjGsb #brandmance,,42055.454131944396,"New York, NY",Cant Decide
8039,568845545986400000,neutral,Delta,SMHillman,@JetBlue Now ur asking for the heavy guns! You know #IWouldDoAnythingForLove https://t.co/Yx1DQJn8nL #BrandMance #LoveSongFriday,,42055.4527893519,"New York, NY",flight_attendant_complaints
8040,568843464361713000,neutral,Delta,laurafee,@JetBlue well mine sure aren't anything to write home about!,,42055.4470486111,so cal,flight_attendant_complaints
8041,568843160224452000,positive,Delta,s_m_i,This is so smart it makes me angry MT @JetBlue: We’ve partnered with @WSJ to bring you free digital access onboard! http://t.co/0LiwEcAsOe,,42055.4462037037,,Cant Decide
8042,568842695864504000,positive,Delta,SMHillman,@JetBlue OOH! Good one! Speaking of #MiAmore - Just know that #IAdore https://t.co/fWZClBvuG4 Loving #LoveSongFriday,,42055.4449189815,"New York, NY",Cant Decide
8043,568841355226517000,neutral,Delta,laurafee,@JetBlue well I'm not sure I'm that bold! lol or are you saying you didn't believe me?? :P,,42055.4412268518,so cal,flight_attendant_complaints
8044,568840506148573000,positive,Delta,datminecraftboz,@JetBlue i love this song &lt;3 thanks @JetBlue,,42055.4388773148,,Cant Decide
8045,568839596261249000,neutral,Delta,SMHillman,@JetBlue Let's just say #IDontWannaLiveWithoutYourLove https://t.co/i9KCgaxxFa #ItWasMintToBe #BestInClassSocial #ThankYou #Travel #Business,,42055.4363657407,"New York, NY",flight_attendant_complaints
8046,568839278681174000,neutral,Delta,IFEnews,@JetBlue and The from @WSJ Team to Offer In-#Flight Access to Journal ... - Digital Journal http://t.co/ucF0B0bQ8r,,42055.4354976852,FL350,late_flight
8047,568837638611992000,neutral,Delta,wclsc59,@JetBlue I did.... Would be nice to see more services out of @triflight instead of having to drive 3-4 hrs to like charlotte or atlanta,,42055.4309722222,johnson city tn,flight_attendant_complaints
8048,568837619372593000,positive,Delta,laurafee,@JetBlue currently dancing in the terminal. love Stevie!,,42055.4309143519,so cal,Cant Decide
8049,568836750598123000,positive,Delta,datminecraftboz,@JetBlue thank you for being jetblue and not jetgreen or jetred. blue is my favorite color! and jet blue makes it better :),,42055.4285185185,,Cant Decide
8050,568836365309190000,neutral,Delta,StacyCrossB6,@JetBlue We already won the tickets but she's totally on a beach right now. #flightlanding #sunscreen #feelsgood http://t.co/5PvG2hJXKp,,42055.4274537037,Philadelphia,flight_attendant_complaints
8051,568835573982633000,neutral,Delta,wclsc59,=@jetblue will you please start offering more routes out of @triflight to more locations,,42055.4252662037,johnson city tn,cancel_flight
8052,568834558268973000,positive,Delta,SaharaSams,"chair #selfie ""@JetBlue: @StacyCrossB6 @PHLAirport @SaharaSams  Everyone looks #FLAWLESS ;) We're so PROUD of our PHL crew! #BlueHeros”",,42055.4224652778,"West Berlin, NJ",Cant Decide
8053,568834182694240000,positive,Delta,EMPRESSROOTSGAL,@JetBlue @WSJ #JETBLUE treated me right as a #disabledtraveler thanks for a no hassle flight to @jamaica,"[0.0, 0.0]",42055.4214351852,JAMAICA&USA,Cant Decide
8054,568833490818453000,negative,Delta,BritishAirNews,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Ur60Un86gy,,42055.419525462996,UK,damage_luggage
8055,568829891220803000,neutral,Delta,Cindy3015,@JetBlue I'm looking every day just watching for a deal. I have specific dates so fare finder doesn't help me,,42055.4095949074,"Rochester , N.Y",flight_attendant_complaints
8056,568828957002493000,positive,Delta,BostonSwifty,@JetBlue flight booked! Heading out to California with the @WikiPearl team for  @NatProdExpo on March 6-8! Can't wait! #ExpoWest,,42055.4070138889,"Boston, MA",Cant Decide
8057,568827568973066000,positive,Delta,Bkgirl_VSL,@JetBlue totally would have.... but the outside view was even more camera ready haha #EvenMoreSpace #EvenMoreView http://t.co/dXuX6DBfd3,,42055.4031828704,"Brooklyn, NY",Cant Decide
8058,568827397103099000,negative,Delta,The_Radifier,@JetBlue dont really know what that means but this isnt the best first-time-flying-w-a-16mo old experience. likelihood of addtl delays 2nt?,,42055.4027083333,"Arlington, VA",flight_attendant_complaints
8059,568826055324098000,positive,Delta,anku,@JetBlue sent :-) curious to see what kind of comp we get.,,42055.3990046296,San Francisco,Cant Decide
8060,568825255604699000,positive,Delta,jmoumou1,@JetBlue I can't wait to hear back from you regarding the internship opportunity! 😊,,42055.3967939815,,Cant Decide
8061,568824366928039000,neutral,Delta,bekahthornhill,@JetBlue why don't you fly to #nashville? :(,,42055.394340277795,"Austin, TX/NY, NY",flight_attendant_complaints
8062,568823603627565000,negative,Delta,mishy_mish,"@JetBlue I ❤️ Jetblue but i was on flt 277 from fll to sfo. tke off was over 1 hr Late Flight, div to phx &amp; got in 2 hrs Late Flight. What will be done?",,42055.3922337963,"Fort Lauderdale, Fl",late_flight
8063,568823136600371000,negative,Delta,The_Radifier,@JetBlue sis and 16 month old nephew are. Last nights flight and this am mega delayed. Now this evening's is starting w delays. Why?,,42055.3909490741,"Arlington, VA",late_flight
8064,568821070767255000,neutral,Delta,SaharaSams,@JetBlue Challenge accepted. First 5 crew members to send pics in the chairs get FREE tickets to visit us. #wager #IsItSummerYet,"[0.0, 0.0]",42055.3852546296,"West Berlin, NJ",flight_attendant_complaints
8065,568819697438871000,neutral,Delta,kyachtic,@JetBlue what's a good address to send feedback over email?,,42055.3814583333,"Boston, USA",flight_attendant_complaints
8066,568818695562260000,positive,Delta,TyrellJourdanA,@JetBlue Thanks for the $100 credit because of the 4hr delay. I can tell customer service means a lot to YOU #Thankful,,42055.3786921296,The Eastside of the Far Side,Cant Decide
8067,568818669024907000,negative,Delta,The_Radifier,=@jetblue What is going on with your BDL to DCA flights yesterday and today?!Why is every single one getting delayed?,,42055.3786226852,"Arlington, VA",late_flight
